1H	2H	3H	4H	5H	1V	2V	3V	4V	5V	Modifications	Chromosome	Student's T-test Significant Avastin_Control	Student's T-test significant	# Peptides	# PSMs	# Unique Peptides	# Protein Groups	# Razor Peptides	# Peptides Sequest HT	Student's T-test p-value Avastin_Control	Student's T-test Difference Avastin_Control	Student's T-test Test statistic Avastin_Control	Entrez Gene ID	Ensembl Gene ID	Gene ID	Description	Accession
6,498247	6,604341	6,558411	6,656003	6,581167	6,603624	6,795686	6,567574	6,877131	6,653902		17	+	Avastin_Control	6	20	2	1	4	6	0,0364136758109256	0,119949722290039	3,09453414256025	4137	ENSG00000186868.15	MAPT	Isoform Tau-G of Microtubule-associated protein tau [OS=Homo sapiens]	P10636-9
7,292706	5,972545	6,423744	6,512535	6,352887	6,867256	6,214044	7,30499	6,002841	6,758179					4	93	4	1	0	4	0,673954246354316	0,118578433990479	0,453119449687869	733608		S100A6	protein S100-A6 [OS=Sus scrofa]	Q2EN75
6,196516	6,699312	6,460535	6,690174	6,775678	6,489307	6,895582	6,368655	6,936626	6,748053		12			8	18	7	1	1	8	0,184430605641874	0,123201942443848	1,60192438403811	22895	ENSG00000089169.14	RPH3A	Rabphilin-3A [OS=Homo sapiens]	Q9Y2J0-1
6,693265	6,55607	6,472905	6,644426	6,507864	6,818946	6,611812	6,579185	6,76476	6,719994			+	Avastin_Control	3	4	3	1	0	3	0,00797923373902324	0,124033546447754	4,91125904190551	100622581		LOC100622581;CCDC127	Coiled-coil domain-containing protein 127 [OS=Sus scrofa]	P0C267
6,395789	6,409647	6,587205	6,528251	6,90162	6,520094	6,723804	6,303556	7,049323	6,786591		1			2	3	2	1	0	2	0,480359450505376	0,112171077728271	0,777356835602616	3752	ENSG00000171385.9	KCND3	Potassium voltage-gated channel subfamily D member 3 [OS=Homo sapiens]	Q9UK17
6,521577	6,633188	6,547537	6,525562	6,661748	6,763532	6,620539	6,661579	6,692909	6,775537		16	+	Avastin_Control	6	10	6	1	0	6	0,0399418134810454	0,124896812438965	3,00000392241047	25839		COG4	Conserved oligomeric Golgi complex subunit 4 [OS=Homo sapiens]	Q9H9E3-1
6,47647	6,42339	6,682025	6,571309	6,672417	6,772405	6,538948	6,589414	6,808149	6,773573		5			2	3	2	1	0	2	0,121068395440117	0,131375408172607	1,96349624437985	84466	ENSG00000145794.16	MEGF10	Multiple epidermal growth factor-like domains protein 10 [OS=Homo sapiens]	Q96KG7-1
6,704913	6,473285	6,52675	6,49387	6,665223	6,886071	6,575874	6,618384	6,567855	6,835821		17	+	Avastin_Control	2	6	2	1	0	2	0,00466546785004685	0,123992824554443	5,70546501105769	90507	ENSG00000141295.13	SCRN2	Secernin-2 [OS=Homo sapiens]	Q96FV2
6,564497	6,528725	6,495874	6,654559	6,638789	6,528612	6,857646	6,719994	6,652061	6,742129		19			3	8	3	1	0	3	0,145759756946605	0,123599624633789	1,80281766909231	1209	ENSG00000104853.15	CLPTM1	Cleft lip and palate transmembrane protein 1 [OS=Homo sapiens]	O96005-1
6,282391	6,576618	6,608129	6,609308	6,766191	6,50656	6,663417	6,790162	6,714572	6,796378		6	+	Avastin_Control	4	5	4	1	0	4	0,0220777410594275	0,125690650939941	3,63419482518137	57221	ENSG00000112379.8	KIAA1244;ARFGEF3	Brefeldin A-inhibited guanine nucleotide-exchange protein 3 [OS=Homo sapiens]	Q5TH69
6,369947	6,738538	6,790336	6,463809	6,484571	6,802135	6,495482	6,46477	6,843507	6,865726		3			8	18	5	1	0	8	0,498141994416206	0,124883937835693	0,744118006382648	9497	ENSG00000033867.16	SLC4A7	Isoform 7 of Sodium bicarbonate cotransporter 3 [OS=Homo sapiens]	Q9Y6M7-7
6,505076	6,552869	6,587712	6,498969	6,737393	6,709905	6,701012	6,697646	6,710038	6,707264		10	+	Avastin_Control	2	11	2	1	0	2	0,0426645462797257	0,128768920898438	2,93350155616873	11164	ENSG00000165609.12	NUDT5	ADP-sugar pyrophosphatase [OS=Homo sapiens]	Q9UKK9
6,538273	6,565572	6,575145	6,633148	6,582603	6,660331	6,703856	6,743453	6,733585	6,683161		11	+	Avastin_Control	11	22	11	1	0	11	0,000591690757577606	0,125929069519043	9,86786570974054	9743	ENSG00000134909.18	ARHGAP32	rho GTPase-activating protein 32 [OS=Homo sapiens]	A7KAX9
6,495056	6,635174	6,469235	6,673839	6,613237	6,545351	6,736063	6,725196	6,74685	6,764208		18	+	Avastin_Control	2	3	2	1	0	2	0,0259172377653001	0,126225566864014	3,45578432613832	9229	ENSG00000170579.15	DLGAP1	disks large-associated protein 1 [OS=Homo sapiens]	O14490
6,663074	6,503884	6,572572	6,561406	6,58809	6,556181	6,64498	6,804041	6,753959	6,753372		11			10	26	8	1	0	10	0,105447833443721	0,124701309204102	2,08480823785134	8301	ENSG00000073921.17	PICALM	Phosphatidylinositol-binding clathrin assembly protein [OS=Homo sapiens]	Q13492-1
6,262344	6,854852	6,635264	6,43984	6,631169	6,593044	6,879944	6,649939	6,695853	6,687696		12			3	6	3	1	0	3	0,105132995590836	0,136601161956787	2,0874527403991	80724	ENSG00000111271.14	ACAD10	Isoform 5 of Acyl-CoA dehydrogenase family member 10 [OS=Homo sapiens]	Q6JQN1-5
6,437822	6,655345	6,605104	6,521985	6,663194	6,657497	6,76086	6,678069	6,640826	6,784453		15	+	Avastin_Control	11	41	11	1	0	11	0,00653073035901179	0,127651119232178	5,19674246898088	2108	ENSG00000140374.15	ETFA	Electron transfer flavoprotein subunit alpha, mitochondrial [OS=Homo sapiens]	P13804-1
6,475396	6,554078	6,745306	6,479044	6,618411	6,685166	6,655346	6,741461	6,671	6,769888		3	+	Avastin_Control	7	21	3	1	0	7	0,027434873615415	0,130125045776367	3,39375197264245	3836	ENSG00000114030.12	KPNA1	Importin subunit alpha-5 [OS=Homo sapiens]	P52294
6,553346	6,632676	6,570734	6,476443	6,644998	6,66863	6,749183	6,708055	6,668864	6,720813		16	+	Avastin_Control	8	15	8	1	0	8	0,00259088141042125	0,127469444274902	6,69383441134552	23524	ENSG00000167978.16	SRRM2	serine/arginine repetitive matrix protein 2 [OS=Homo sapiens]	Q9UQ35
6,667253	6,563304	6,516653	6,635162	6,501024	6,591351	6,614162	6,959618	6,70276	6,62084		17			6	7	6	1	0	6	0,234931073075612	0,121066665649414	1,39700462156092	100134985	ENSSSCG00000007521.2	NELFCD;TH1L	Negative elongation factor D [OS=Sus scrofa]	A5GFY4
6,614467	6,613972	6,577915	6,364398	6,694345	6,752106	6,647346	6,86969	6,584392	6,654558		17			2	4	2	1	0	2	0,0995152854563724	0,128598976135254	2,13616889442524	79665	ENSG00000108406.9	DHX40	probable ATP-dependent RNA helicase DHX40 [OS=Homo sapiens]	Q8IX18
6,501214	6,543199	6,681873	6,578919	6,576618	6,737604	6,770168	6,778543	6,517184	6,684062		2			6	8	5	1	0	6	0,0890184371665135	0,121147727966309	2,23597589713401	5334	ENSG00000115896.15	PLCL1	Inactive phospholipase C-like protein 1 [OS=Homo sapiens]	Q15111-1
6,557392	6,560677	6,54617	6,612149	6,602664	6,732574	6,76476	6,738164	6,584392	6,698742		20	+	Avastin_Control	4	11	4	1	0	4	0,0416182185945509	0,12791576385498	2,958455203766	5203	ENSG00000101132.9	PFDN4	Prefoldin subunit 4 [OS=Homo sapiens]	Q9NQP4
6,584937	6,605603	6,532023	6,581699	6,584195	6,659636	6,615265	6,742482	6,783164	6,724127			+	Avastin_Control	6	12	6	1	0	6	0,029073011769046	0,127243423461914	3,33120369567365				Isoform 4 of Double-stranded RNA-specific adenosine deaminase [OS=Homo sapiens]	P55265-4
6,593181	6,605109	6,584955	6,567239	6,540709	6,700146	6,709409	6,662372	6,74784	6,709415		3	+	Avastin_Control	7	19	7	1	0	7	0,00308672761656966	0,127597713470459	6,38551609717437	54165	ENSG00000043093.13	DCUN1D1	DCN1-like protein 1 [OS=Homo sapiens]	Q96GG9
6,652486	6,540709	6,626439	6,705978	6,336283	6,89845	6,643856	6,568336	6,578938	6,813781		1			3	5	3	1	0	3	0,303335255800202	0,128293323516846	1,1801332224036	55108	ENSG00000160058.18	BSDC1	BSD domain-containing protein 1 [OS=Homo sapiens]	Q9NW68
6,558415	6,462595	6,658845	6,580606	6,616516	6,666657	6,72349	6,705298	6,799596	6,625507		15			2	3	2	1	0	2	0,056910493244557	0,128714466094971	2,65119914724	84993	ENSG00000138629.15	UBL7	ubiquitin-like protein 7 [OS=Homo sapiens]	Q96S82
6,576569	6,310143	6,816995	6,699476	6,369046	6,575753	6,831066	6,892553	6,519477	6,66589		1			2	2	2	1	0	2	0,306505116109422	0,142502117156982	1,17125677360182	9563	ENSG00000049239.12	H6PD	GDH/6PGL endoplasmic bifunctional protein [OS=Homo sapiens]	O95479
6,444601	6,76686	6,51885	6,60733	6,53294	6,876517	6,773469	6,830357	6,348728	6,643856		1			3	3	3	1	0	3	0,37389287454662	0,120469093322754	1,00001884779304	54953	ENSG00000157181.15	C1orf27	Protein odr-4 homolog [OS=Homo sapiens]	Q5SWX8-1
6,610869	6,523988	6,5801	6,615346	6,554906	6,725877	6,722878	6,723348	6,64169	6,716756		11	+	Avastin_Control	4	12	4	1	0	4	0,0113341554459637	0,129067993164063	4,43997710426522	768115		UCHL3	Ubiquitin carboxyl-terminal hydrolase isozyme L3 [OS=Sus scrofa]	Q06AB3
6,442705	6,686793	6,474782	6,648725	6,601158	6,605546	6,761288	6,799741	6,629966	6,702477		18			7	37	6	1	0	7	0,0866509366021431	0,128971004486084	2,26030801655233	201475	ENSG00000206418.3	RAB12	Ras-related protein Rab-12 [OS=Homo sapiens]	Q6IQ22
6,437932	6,564513	6,542748	6,556545	6,75675	6,741335	6,567345	6,640559	6,837226	6,724164		11			3	5	3	1	0	3	0,133509713084086	0,130428218841553	1,87851784807585	22941	ENSG00000162105.17	SHANK2	Isoform 3 of SH3 and multiple ankyrin repeat domains protein 2 [OS=Homo sapiens]	Q9UPX8-3
6,35884	6,729953	6,496622	6,65002	6,621811	6,518572	6,805787	6,729792	6,628493	6,824752		15	+	Avastin_Control	6	10	6	1	0	6	0,0481826351161121	0,130030059814453	2,81273574678952	84978	ENSG00000171877.20	FRMD5	FERM domain-containing protein 5 [OS=Homo sapiens]	Q7Z6J6-1
6,439486	6,585713	6,414465	6,8009	6,611714	6,820052	6,56895	6,546063	6,894205	6,675182		10			16	56	15	1	0	16	0,123898570524607	0,130435085296631	1,94335738062252	5146	ENSG00000095464.9	PDE6C	Cone cGMP-specific 3',5'-cyclic phosphodiesterase subunit alpha' [OS=Homo sapiens]	P51160
6,612269	6,482319	6,541559	6,503759	6,712493	6,960683	6,69069	6,497733	6,772959	6,543169		9			2	4	2	1	0	2	0,279938848153715	0,122566890716553	1,24848339479245	55664	ENSG00000106993.11	CDC37L1	Hsp90 co-chaperone Cdc37-like 1 [OS=Homo sapiens]	Q7L3B6
6,491335	6,552692	6,582563	6,678699	6,572115	6,691203	6,665352	6,542985	6,875724	6,740694	Acetyl [N-Term]	4	+	Avastin_Control	17	64	3	1	0	17	0,0459525477732844	0,127710437774658	2,85950264332367	5910	ENSG00000138698.14	RAP1GDS1	Isoform 2 of Rap1 GTPase-GDP dissociation stimulator 1 [OS=Homo sapiens]	P52306-2
6,942434	6,386157	6,442045	6,578187	6,456918	6,685357	6,770209	6,924903	6,534495	6,56543		16			2	4	2	1	0	2	0,376981878836946	0,134930610656738	0,992849412697076	865	ENSG00000067955.13	CBFB	Isoform 2 of Core-binding factor subunit beta [OS=Homo sapiens]	Q13951-2
6,317907	6,630061	6,52688	6,773866	6,591383	6,490376	6,818602	6,653163	6,823187	6,724494		8	+	Avastin_Control	2	7	2	1	0	2	0,00518587127963914	0,133945083618164	5,54137077613497	157378	ENSG00000164983.7	TMEM65	Transmembrane protein 65 [OS=Homo sapiens]	Q6PI78
6,607863	6,496972	6,613931	6,625836	6,529813	6,660566	6,659448	6,911797	6,673111	6,607838		11;CHR_HSCHR11_1_CTG7			4	7	4	1	0	4	0,0541096749640973	0,127668952941895	2,69972606491365	833	ENSG00000278191.3;ENSG00000110619.16	CARS	Isoform 3 of Cysteine--tRNA ligase, cytoplasmic [OS=Homo sapiens]	P49589-3
6,666756	6,572122	6,585953	6,483287	6,56358	6,668159	6,596344	6,836939	6,656227	6,758596		2			4	6	4	1	0	4	0,0588136348605966	0,1289137840271	2,61976887220833	129401	ENSG00000163002.12	NUP35	Nucleoporin NUP53 [OS=Homo sapiens]	Q8NFH5
6,577798	6,521161	6,542937	6,788096	6,419466	6,798451	6,703999	6,540421	6,73533	6,744516		1			2	4	2	1	0	2	0,129472641404857	0,134651756286621	1,90511662457003	55706	ENSG00000058804.11	NDC1;TMEM48	Nucleoporin Ndc1 [OS=Homo sapiens]	Q9BTX1
6,474419	6,653909	6,569699	6,586239	6,592115	6,624194	6,701129	6,648171	6,795712	6,763532		11	+	Avastin_Control	7	20	7	1	0	7	0,0118265036386201	0,131271362304688	4,38523286903714	112936	ENSG00000151502.10	VPS26B	Vacuolar protein sorting-associated protein 26B [OS=Homo sapiens]	Q4G0F5
6,618343	5,983815	6,975282	6,417789	6,467664	6,494342	6,270742	6,99859	6,587003	6,960905		11			2	4	2	1	0	2	0,18564318954574	0,16973762512207	1,5963614288366	6764	ENSG00000166444.18	ST5	Suppression of tumorigenicity 5 protein [OS=Homo sapiens]	P78524-1
6,586881	6,56733	6,590208	6,525877	6,608055	6,719185	6,650605	6,701017	6,78195	6,682292		17	+	Avastin_Control	8	24	7	1	0	8	0,016116449502639	0,131339740753174	4,00101721230563	6605	ENSG00000073584.18	SMARCE1	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1 [OS=Homo sapiens]	Q969G3
6,587964	6,385229	6,533672	6,602836	6,749459	6,689685	6,610869	6,880063	6,545298	6,788109		10			9	14	9	1	0	9	0,138049713954466	0,130972671508789	1,84962335712862	114815		SORCS1	Isoform 2 of VPS10 domain-containing receptor SorCS1 [OS=Homo sapiens]	Q8WY21-2
6,314686	6,479615	6,561285	6,611654	6,857646	6,478819	6,580383	6,702266	6,7963	6,938389		11	+	Avastin_Control	10	22	9	1	0	10	0,00225125830481327	0,134254264831543	6,95043962464361	10873	ENSG00000151376.16	ME3	NADP-dependent malic enzyme, mitochondrial [OS=Homo sapiens]	Q16798
6,599167	6,600537	6,629062	6,593979	6,44492	6,661757	6,752389	6,853048	6,486616	6,743477		2			4	9	4	1	0	4	0,147241839110238	0,125924491882324	1,79412446125304	51072	ENSG00000162959.13	MEMO1	Isoform 3 of Protein MEMO1 [OS=Homo sapiens]	Q9Y316-3
6,219086	6,701826	6,58567	6,72099	6,598362	6,523344	6,849814	6,463441	6,989082	6,649615	Acetyl [N-Term]	4			5	36	5	1	0	5	0,168334596577707	0,129872798919678	1,67959631375205	2823	ENSG00000150625.16	GPM6A	Neuronal membrane glycoprotein M6-a [OS=Homo sapiens]	P51674
6,456103	6,485677	6,622554	6,573317	6,70919	6,732283	6,5843	6,819489	6,626569	6,758001		2	+	Avastin_Control	7	13	7	1	0	7	0,0382576364281342	0,134760284423828	3,04385261303594	9320	ENSG00000153827.13	TRIP12	Isoform 3 of E3 ubiquitin-protein ligase TRIP12 [OS=Homo sapiens]	Q14669-3
6,507795	6,462707	6,672425	6,5157	6,704596	6,852998	6,672425	6,705978	6,721099	6,578938		8			3	3	3	1	0	3	0,176523795549882	0,133643341064453	1,6391558147318	9108	ENSG00000003987.13	MTMR7	Myotubularin-related protein 7 [OS=Homo sapiens]	Q9Y216
6,141536	6,756672	6,657696	6,529816	6,701699	6,645007	6,872711	6,308284	6,868418	6,774183		16			3	4	3	1	0	3	0,398406362002862	0,136236763000488	0,944473437618706	146330	ENSG00000127585.11	FBXL16	F-box/LRR-repeat protein 16 [OS=Homo sapiens]	Q8N461
6,734567	6,427232	6,620345	6,624243	6,445375	6,765431	6,618747	6,808054	6,692038	6,651051		14	+	Avastin_Control	5	23	4	1	0	5	0,0196202955442603	0,13671178817749	3,76906691791716	397130		HMGB2	High mobility group protein B2 [OS=Sus scrofa]	P17741
6,777052	6,256197	6,546506	6,782274	6,414077	6,750829	6,510304	7,060288	6,35216	6,738299		5			2	2	2	1	0	2	0,481651382380241	0,127154731750488	0,774910672471266	26064	ENSG00000039560.13	RAI14	Isoform 2 of Ankycorbin [OS=Homo sapiens]	Q9P0K7-2
6,623173	6,557603	6,539932	6,61586	6,530709	6,672869	6,718356	6,767336	6,69313	6,689655		4	+	Avastin_Control	4	6	4	1	0	4	0,0134475907645891	0,134813690185547	4,22278000001148	5356	ENSG00000171566.11	PLRG1	Pleiotropic regulator 1 [OS=Homo sapiens]	O43660-1
6,721783	6,372291	6,556611	6,732924	6,456942	6,611291	6,621944	7,060952	6,559178	6,63154		3			5	12	5	1	0	5	0,356672185230986	0,12887134552002	1,0409641798897	590	ENSG00000114200.9	BCHE	cholinesterase [OS=Homo sapiens]	P06276
6,175924	6,835419	6,3733	6,936638	6,405993	6,726559	6,9331	6,329123	6,76686	6,729281		11			2	2	2	1	0	2	0,305544571859368	0,151530075073242	1,1739374783449	3746	ENSG00000129159.6	KCNC1	Isoform 2 of Potassium voltage-gated channel subfamily C member 1 [OS=Homo sapiens]	P48547-2
6,566185	6,67467	6,602515	6,497416	6,524298	6,764105	6,818144	6,641846	6,688256	6,624833		12	+	Avastin_Control	6	19	5	1	0	6	0,0104506032733741	0,134419918060303	4,54583859425516	56341	ENSG00000111218.11	PRMT8	Protein arginine n-methyltransferase 8 [OS=Homo sapiens]	Q9NR22
6,150462	6,745964	6,4948	6,689201	6,710778	6,482181	6,836027	6,463513	6,939818	6,763433		1			8	21	8	1	0	8	0,105245880619102	0,138753414154053	2,0865035500339	9900	ENSG00000159164.9	SV2A	Synaptic vesicle glycoprotein 2A [OS=Homo sapiens]	Q7L0J3
6,675881	6,584493	6,635221	6,434623	6,521243	6,734246	6,729203	6,737049	6,754385	6,580566		2	+	Avastin_Control	2	4	2	1	0	2	0,047611695024097	0,136797714233398	2,82446570197355	3655	ENSG00000091409.14	ITGA6	integrin alpha-6 [OS=Homo sapiens]	P23229-1
6,570451	6,501708	6,675849	6,49349	6,617175	6,733349	6,703131	6,863508	6,670465	6,563652		1	+	Avastin_Control	9	23	9	1	0	9	0,046891909637467	0,135086441040039	2,8394886542533	25932	ENSG00000169504.14	CLIC4	Chloride intracellular channel protein 4 [OS=Homo sapiens]	Q9Y696
6,83152	6,200353	6,390644	6,610496	6,639417	6,852271	6,50458	6,620574	6,717535	6,766895		1	+	Avastin_Control	4	9	2	1	0	4	0,0331432796742771	0,157885360717773	3,19230267021099	55204	ENSG00000143457.10	GOLPH3L	Golgi phosphoprotein 3-like [OS=Homo sapiens]	Q9H4A5
6,884284	6,009097	6,467602	6,764009	6,572007	6,791602	6,608564	6,876264	6,681446	6,569395		9			4	5	4	1	0	4	0,30750068097335	0,166054439544678	1,16848657579093	23307	ENSG00000119321.8	FKBP15	FK506-binding protein 15 [OS=Homo sapiens]	Q5T1M5
6,566411	6,473847	6,353841	6,79865	6,632179	6,738563	6,703131	6,734902	6,616264	6,737703		10			2	3	2	1	0	2	0,202953710708105	0,141126918792725	1,52079091602669	221079	ENSG00000165997.4	ARL5B	ADP-ribosylation factor-like protein 5B [OS=Homo sapiens]	Q96KC2
6,544532	6,653097	6,595702	6,581422	6,482181	6,697514	6,806029	6,561762	6,680639	6,785643		14			4	6	4	1	0	4	0,0676629710524375	0,134930610656738	2,48753174021056	56339	ENSG00000165819.11	METTL3	N6-adenosine-methyltransferase 70 kDa subunit [OS=Homo sapiens]	Q86U44
6,6886	6,411843	6,414116	6,543281	6,696989	6,726189	6,766663	6,733551	6,886724	6,354998		3			3	4	3	1	0	3	0,349051841367701	0,142659282684326	1,05964317009494	64145	ENSG00000131381.12	ZFYVE20;RBSN	Rabenosyn-5 [OS=Homo sapiens]	Q9H1K0
6,660293	5,528522	6,462644	6,605145	7,102906	6,27821	6,535962	7,00938	6,601915	6,945797		12			5	6	3	1	0	5	0,468567931133785	0,202350616455078	0,799921171733633	6249	ENSG00000130779.19	CLIP1	CAP-Gly domain-containing linker protein 1 [OS=Homo sapiens]	P30622-3
6,670153	6,448594	6,343049	6,81149	6,526335	6,746577	6,597051	6,831463	6,598453	6,757468		5			3	6	3	1	0	3	0,267431156302999	0,146278381347656	1,28728690589809	80230	ENSG00000176783.14	RUFY1	RUN and FYVE domain-containing protein 1 [OS=Homo sapiens]	Q96T51
6,40429	6,733355	6,534497	6,537607	6,636625	6,640968	6,697663	6,642413	6,794416	6,77215		5			6	7	6	1	0	6	0,0554210431282299	0,140247058868408	2,67665348260745	7204	ENSG00000038382.17	TRIO	Triple functional domain protein [OS=Homo sapiens]	O75962-1
7,438123	5,757554	6,423411	6,356175	6,33615	6,729696	6,388381	7,675604	5,965738	6,060597		11			2	4	2	1	0	2	0,793545215322226	0,10172061920166	0,279741985701867	2495	ENSG00000167996.15	FTH1	Ferritin heavy chain [OS=Homo sapiens]	P02794
6,61471	6,514122	6,553053	6,554589	6,626439	6,88142	6,536053	6,795715	6,636625	6,680887		20			2	2	2	1	0	2	0,0573009553183794	0,133557224273682	2,64465302851906	29058	ENSG00000089063.14	TMEM230	Isoform 1 of Transmembrane protein 230 [OS=Homo sapiens]	Q96A57-2
6,364573	6,512487	6,528947	6,660331	6,767497	6,562243	6,729229	6,5789	6,872694	6,787732		19	+	Avastin_Control	7	15	7	1	0	7	0,0315208532869942	0,13939266204834	3,24511999931567	23770	ENSG00000105701.15	FKBP8	Isoform 2 of Peptidyl-prolyl cis-trans isomerase FKBP8 [OS=Homo sapiens]	Q14318-2
6,419183	6,68471	6,596463	6,733974	6,392308	6,589746	6,746799	6,619771	7,011756	6,533659		10	+	Avastin_Control	2	6	2	1	0	2	0,0384467513131292	0,135018444061279	3,03881725442668	6572	ENSG00000187714.6	SLC18A3	Vesicular acetylcholine transporter [OS=Homo sapiens]	Q16572
6,09267	6,674315	6,591607	6,715302	6,6858	6,286984	6,816329	6,637327	6,742651	6,981831		4	+	Avastin_Control	3	3	3	1	0	3	0,0462054891121561	0,141085720062256	2,85406700451065	55212	ENSG00000138686.9	BBS7	Bardet-Biedl syndrome 7 protein [OS=Homo sapiens]	Q8IWZ6-1
6,44999	6,551355	6,586211	6,6597	6,603629	6,62131	6,769434	6,799932	6,722801	6,633578		3	+	Avastin_Control	2	4	2	1	0	2	0,0235133104130244	0,139233875274658	3,56344624959907	788	ENSG00000178537.9	SLC25A20	mitochondrial carnitine/acylcarnitine carrier protein [OS=Homo sapiens]	O43772
6,641595	6,655642	6,489533	6,626111	6,423521	6,718887	6,825268	6,755927	6,61702	6,621702		3	+	Avastin_Control	2	4	2	1	0	2	0,0433886870101318	0,140480327606201	2,91664622676312	8893	ENSG00000145191.12	EIF2B5	Translation initiation factor eIF-2B subunit epsilon [OS=Homo sapiens]	Q13144
6,536053	6,553053	6,623516	6,531382	6,617651	6,731998	6,806066	6,503031	6,745506	6,752213		9			2	2	2	1	0	2	0,112438687858432	0,135431957244873	2,02823231289512	10444	ENSG00000160445.10	ZER1	Protein zer-1 homolog [OS=Homo sapiens]	Q7Z7L7
6,624675	6,46535	6,584899	6,634544	6,522716	6,700056	6,590915	6,73168	6,670758	6,831203		16	+	Avastin_Control	5	6	5	1	0	5	0,0412759704130095	0,138485527038574	2,96677683072523	84148	ENSG00000103510.19	KAT8	Isoform 2 of Histone acetyltransferase KAT8 [OS=Homo sapiens]	Q9H7Z6-2
6,504589	6,49144	6,490323	6,654393	6,688124	6,595071	6,613593	6,641686	6,853432	6,804663		10	+	Avastin_Control	2	2	2	1	0	2	0,00183150182176895	0,135915279388428	7,34288430822163	100037270	ENSSSCG00000010876.2	DESI2	Desumoylating isopeptidase 2 [OS=Sus scrofa]	A3QRX8
6,67101	6,517276	6,635174	6,369815	6,646739	6,911692	6,673839	6,5157	6,707359	6,723832		10			2	2	2	1	0	2	0,149241116696521	0,138481521606445	1,78254444818006	9562	ENSG00000107789.15	MINPP1	Multiple inositol polyphosphate phosphatase 1 [OS=Homo sapiens]	Q9UNW1
6,722215	6,424507	6,444592	6,278469	6,868131	6,703169	6,519194	7,041428	6,719409	6,43435		5			2	3	2	1	0	2	0,494597261588238	0,135926914215088	0,750671166583097	84340	ENSG00000164347.17	GFM2	Ribosome-releasing factor 2, mitochondrial [OS=Homo sapiens]	Q969S9
6,188491	6,425503	6,565469	6,895402	6,637969	6,579683	6,664625	6,699832	6,802787	6,797916		1			5	10	2	1	0	5	0,102086183845328	0,166402053833008	2,11350616721308	5792	ENSG00000142949.16	PTPRF	Receptor-type tyrosine-protein phosphatase F [OS=Homo sapiens]	P10586-1
6,748519	6,574401	6,399172	6,482145	6,623464	6,736069	6,751594	6,841125	6,574561	6,632368		12			2	4	2	1	0	2	0,160169929815264	0,141603088378906	1,72202542888005		ENSG00000151062.14		Isoform 5 of Voltage-dependent calcium channel subunit alpha-2/delta-4 [OS=Homo sapiens]	Q7Z3S7-5
